userID,recipeID,prediction
1803499609,50722,
2000227742,50722,
2000490850,50722,
2000024756,50722,
2000600978,50722,
1802390516,50722,
2000831520,50722,
2000869275,50722,
2000893305,50722,
2001025203,50722,
486680,50722,
1800981232,50722,
1459329,50722,
315479,50722,
2001341430,50722,
2001355350,50722,
2001376509,50722,
2001402305,50722,
2001446537,50722,
2001036523,50722,
2001451450,50722,
2001120169,50722,
2000064759,50722,
2001341353,50722,
2001570285,50722,
2001639404,50722,
2001653692,50722,
2585395,50722,
2001985030,50722,
2002032330,50722,
1564587,50722,
2001720309,50722,
2001826843,50722,
2001841959,50722,
2001888763,50722,
2001935673,50722,
2001936482,50722,
2001948770,50722,
2001959110,50722,
2002034804,50722,
2000984032,50722,
2002090686,50722,
2002158934,50722,
2002191289,50722,
2001469165,50722,
2002254730,50722,
2002302793,50722,
2002359451,50722,
30716,69457,
82367,69457,
80353,69457,
142878,69457,
86520,69457,
268058,69457,
672320,69457,
675265,69457,
1378827,69457,
889612,69457,
27678,87037,
20480,128750,
322548,161418,
70073,191926,
763736,191926,
727055,191926,
1385629,191926,
2001423007,103733,
1101209,223584,
199848,223584,
1190960,266827,
1339361,266827,
321227,266827,
515278,311650,
860915,311650,
130819,311650,
2010947,311650,
233839,311650,
465056,430263,
37449,505683,
107583,505683,
2000229379,505683,
2001324981,505683,
67656,78288,
153878,78288,
5060,78288,
185285,78288,
369715,41362,
125356,447683,
2618549,493629,
6357,37936,
37779,37936,
371105,76551,
126104,123653,
2002068736,123653,
193014,195479,
87300,195479,
581409,195479,
226066,195479,
350913,195479,
369264,195479,
1542048,36518,
196111,36518,
242484,100348,
51011,100348,
448231,100348,
2150664,100348,
609536,100348,
1128825,100348,
1803621674,100348,
2000386281,100348,
2001460829,100348,
107135,169480,
211184,169480,
209255,169480,
185105,169480,
83093,169480,
212417,169480,
65197,169480,
209441,167056,
197971,78288,
104295,78288,
313487,78288,
225903,78288,
593726,78288,
884421,78288,
345915,78288,
491970,78288,
1324060,78288,
849990,78288,
353640,78288,
678857,78288,
374883,78288,
63335,78288,
600245,78288,
233616,219464,
340141,219464,
2000774671,219464,
52074,51387,
126716,51387,
316575,51387,
20214,51387,
625487,51387,
327989,51387,
57222,51387,
1606895,51387,
612966,265188,
424680,265188,
804550,265188,
420780,265188,
431813,296009,
424680,296009,
37449,296009,
821030,345675,
729286,345675,
2924771,382867,
107308,78525,
201581,78525,
27783,92855,
164945,92855,
50214,92855,
19540,92855,
37449,92855,
169410,92855,
111342,92855,
236959,92855,
160974,92855,
58989,49022,
224740,49022,
95743,49022,
130819,49022,
2001154001,527206,
67656,169480,
1339840,169480,
383346,169480,
486888,226022,
157425,233304,
926354,326172,
298447,326172,
101053,84150,
240552,84150,
269331,84150,
259154,84150,
217657,129684,
42309,66910,
350750,66910,
176167,66910,
219318,217149,
64667,217149,
208755,249614,
553089,249614,
936998,249614,
234727,249614,
1411085,249614,
1525557,249614,
86318,337531,
560491,351240,
710810,191926,
2002243993,191926,
35526,92855,
272954,92855,
382071,220883,
481037,220883,
375244,220883,
200930,220883,
492414,220883,
201584,220883,
317696,220883,
445059,220883,
346883,220883,
922623,220883,
1501952,220883,
1192368,220883,
109110,220883,
2927243,220883,
160977,220883,
2952089,220883,
440158,236337,
6651,92855,
293671,92855,
288143,92855,
111347,92855,
318709,92855,
52969,92855,
234581,92855,
332734,92855,
232532,92855,
15599,92855,
251917,92855,
270514,92855,
256155,92855,
289255,92855,
580209,92855,
65502,92855,
893586,92855,
131021,92855,
105780,171519,
160345,171519,
683416,262330,
1474734,262330,
2001497082,262330,
855621,334904,
768039,334904,
1191046,334904,
321860,33239,
270610,126680,
136997,134152,
31499,134152,
227226,134152,
244809,134152,
1434559,228787,
2156777,228787,
432917,246370,
209747,246370,
125772,246370,
420166,246370,
193912,331546,
489552,331546,
15521,382496,
452569,43379,
441720,43379,
8526,52161,
168462,52161,
27783,52161,
285039,52161,
483454,52161,
1260758,52161,
94668,66362,
29956,66362,
192043,66362,
453569,66362,
43150,67437,
531029,370291,
383346,370291,
498271,370291,
526666,370291,
65631,370291,
266635,370291,
1925885,370291,
135470,370291,
1052873,370291,
2001497311,370291,
1516722,412825,
396152,412825,
329769,469080,
5060,134152,
499555,134152,
93438,134152,
145352,134152,
353536,134152,
187373,134152,
496803,134152,
298447,134152,
497100,180420,
131674,180420,
599568,196658,
331557,196658,
716314,196658,
256795,196658,
142335,196658,
593927,196658,
52543,62376,
13933,62376,
995651,62376,
133174,67437,
112411,67437,
146799,67437,
481599,67437,
257154,67437,
102672,67437,
221045,67437,
412386,67437,
4470,215662,
286566,215662,
128473,215662,
36128,261158,
626995,334904,
1242099,334904,
58104,62071,
67728,62071,
95743,62071,
153188,69824,
37449,178772,
28729,178772,
315565,178772,
154896,262631,
409013,262631,
337678,262631,
171790,262631,
297811,262631,
237330,274790,
1022551,195479,
1522511,195479,
2702091,195479,
230102,195479,
630266,269651,
1042494,413920,
1366254,413920,
288146,413920,
39322,413920,
383346,413920,
2001289106,413920,
2310,59596,
1619791,284688,
96357,66362,
1125389,66362,
527607,66362,
306797,66362,
296683,66362,
117117,73818,
133339,73818,
277999,73818,
307167,73818,
229375,73818,
165263,73818,
97579,73818,
183565,73818,
135470,73818,
55380,73818,
283390,73818,
407088,73818,
237123,171519,
771132,171519,
364685,194158,
89831,194158,
211184,194158,
237330,194158,
663277,194158,
1083976,194158,
1556452,194158,
360730,194158,
2000208521,194158,
2000296113,194158,
2000407609,194158,
2001536834,194158,
2001667343,194158,
2001737068,194158,
1102473,67437,
1342740,67437,
348061,67437,
613495,67437,
1373538,67437,
1531249,67437,
2052546,67437,
2259824,67437,
1118100,67437,
400708,67437,
2649750,67437,
2707798,67437,
1802787197,67437,
2000262887,67437,
2001042453,67437,
2001096994,67437,
2002193651,67437,
107135,93648,
2081925,284688,
650373,261158,
615591,261158,
28177,261158,
477308,261158,
420825,261158,
1043221,261158,
259532,261158,
43413,261158,
705997,261158,
992940,261158,
673444,261158,
1561587,261158,
200875,261158,
1878123,261158,
836708,73818,
140873,261158,
829250,261158,
2382166,261158,
1628373,261158,
740247,285551,
232463,285551,
1990149,285551,
253974,332565,
226863,376678,
185285,73818,
108902,73818,
839492,73818,
126440,73818,
2001367898,73818,
2000153094,73818,
275742,106607,
236760,106607,
124249,106607,
415390,181487,
302094,181487,
626715,181487,
179133,181487,
454149,181487,
55523,181487,
451477,181487,
332987,341162,
724516,341162,
169430,341162,
275006,93648,
63128,111574,
507063,111574,
303545,111574,
400420,111574,
290298,111574,
489725,111574,
68960,175998,
80998,289730,
838920,289730,
182010,307011,
2000828425,513005,
2310,41442,
566889,41442,
143721,41442,
383346,53944,
206722,134970,
394085,142054,
242729,142054,
450004,154472,
67728,154472,
98951,69260,
130824,69260,
412471,69260,
1601849,69260,
124876,93080,
9869,93080,
52448,93080,
92385,93080,
97579,93080,
296809,93080,
179133,97289,
144373,227240,
138799,294748,
2065852,294748,
261486,118803,
2612687,489391,
2000233731,512826,
59473,21278,
172256,175140,
65720,175140,
1800048548,175140,
285039,274412,
654915,274412,
157425,274412,
1146705,274412,
1525651,274412,
1554808,442142,
1541622,442142,
22898,19410,
34357,19410,
72278,19410,
159398,19410,
158560,19410,
211184,179923,
133174,95294,
95743,95294,
37779,95294,
125772,95294,
125458,95294,
197884,95294,
205172,95294,
66856,95294,
84650,95294,
628729,95294,
446143,95294,
780172,95294,
362983,95294,
2344965,95294,
1683962,95294,
173579,95294,
812670,95294,
2000287105,95294,
234708,112325,
844554,376678,
482376,376678,
1072593,376678,
865936,401896,
2934397,496827,
102859,78824,
59064,78824,
44372,78824,
177612,78824,
56919,78824,
165933,78824,
62043,78824,
168896,78824,
134011,78824,
188119,78824,
58104,315159,
2198343,315159,
1171987,355691,
1124612,355691,
360787,355691,
356620,355691,
200339,355691,
533044,355691,
1452748,355691,
501778,355691,
2001637091,355691,
4470,409298,
369715,485071,
15572,21378,
52448,52495,
11176,129684,
230557,129684,
78365,129684,
677079,271347,
259997,271347,
774665,271347,
185926,271347,
666723,271347,
426903,271347,
942758,271347,
80353,24040,
157425,24040,
23466,24040,
788575,44651,
474299,112325,
115758,141416,
286566,217032,
430471,217032,
296809,217032,
323186,217032,
329395,235740,
838515,235740,
1816917,235740,
285820,290897,
88099,290897,
1344411,290897,
570804,307011,
138429,307011,
369715,274790,
157425,274790,
538098,274790,
260689,286133,
1568466,286133,
179133,299305,
1276034,342183,
137081,411847,
474970,164700,
113894,49732,
54678,74060,
224325,137239,
1032274,137239,
169430,345572,
498271,345572,
128473,345572,
380023,50405,
29196,50405,
1256030,50405,
1680722,50405,
59064,60349,
9869,60349,
1769917,80300,
271119,94947,
314103,94947,
128473,203415,
953275,400912,
560491,442201,
227978,201323,
560491,201323,
514331,232815,
463858,232815,
133174,232815,
83093,272887,
133174,272887,
679953,272887,
341170,272887,
1190532,272887,
400708,272887,
206442,284688,
1191192,284688,
469903,284688,
203111,107317,
1541943,307011,
160974,307011,
171854,307011,
169430,307011,
89831,307011,
685759,307011,
230102,307011,
2001335539,307011,
2002200816,307011,
704950,367046,
144204,367046,
290010,367046,
97901,121033,
690623,424020,
428885,424020,
47892,424020,
1925885,424020,
895132,424020,
169430,424020,
39733,17313,
131126,116476,
138462,116476,
9869,116476,
5060,116476,
34254,116476,
74558,116476,
199020,59596,
115903,59596,
35635,107317,
146958,107317,
268834,107317,
192972,107317,
585398,107317,
8688,107317,
111163,107317,
217966,107317,
720512,107317,
76951,107317,
1381297,107317,
1720369,107317,
607516,107317,
274057,107317,
428885,107317,
2047795,107317,
1179225,284688,
1737339,284688,
40140339,284688,
2240866,284688,
1803043339,284688,
2000081651,284688,
2287022,284688,
2001408105,284688,
2001441713,284688,
2001858983,284688,
274719,296975,
452355,312653,
169430,358229,
383346,358229,
286566,358229,
1179225,358229,
610488,371950,
505159,206281,
128473,206281,
173456,206281,
165623,206281,
1551553,206281,
402135,221234,
57042,308433,
447742,308433,
258279,308433,
766528,356508,
203325,356508,
1926335,356508,
40417021,356508,
2683302,416882,
122235,19410,
222037,19410,
489214,19410,
502302,19410,
37486,23948,
425154,23948,
1803651733,23948,
2002104205,23948,
199213,135389,
518934,176498,
1064230,176498,
213892,176498,
163112,220975,
706764,228379,
632249,233819,
166642,320398,
430117,320398,
431813,336080,
341197,179923,
51011,179923,
89831,179923,
231054,179923,
133174,181134,
317499,181134,
268058,181134,
474322,181134,
179133,402195,
68452,31658,
79776,31658,
83716,31658,
111574,31658,
171144,31658,
482556,31658,
1036092,31658,
1159825,31658,
1587817,417686,
1141813,417686,
1129191,148634,
888035,148634,
2131921,148634,
722902,168420,
177753,203782,
355920,203782,
33902,78824,
11009,78824,
52401,78824,
340848,78824,
121690,78824,
382071,78824,
55380,78824,
481037,78824,
64583,78824,
451700,78824,
344231,78824,
145352,78824,
240408,78824,
209318,78824,
424741,78824,
251389,78824,
270047,78824,
269480,78824,
486725,78824,
189579,78824,
406741,78824,
912791,78824,
213705,78824,
599728,78824,
1156041,78824,
520701,78824,
593927,78824,
354184,78824,
1276871,78824,
96357,78824,
157425,78824,
937635,107317,
2916010,107317,
192581,78824,
576048,78824,
311625,78824,
1170814,78824,
1177498,78824,
110875,78824,
1510104,78824,
1383391,78824,
143001,78824,
612413,78824,
1416458,78824,
353379,78824,
142335,78824,
160577,78824,
174096,78824,
706608,78824,
136583,78824,
953275,78824,
2001146,78824,
628127,78824,
2015226,78824,
11176,78824,
39835,78824,
1333781,78824,
64642,78824,
847160,78824,
2191705,78824,
1134072,78824,
2944899,78824,
2001353022,78824,
2000255096,78824,
58104,93597,
149363,93597,
65197,118803,
170158,52495,
167242,52495,
82040,52495,
995456,52495,
40135,72534,
174096,72534,
275489,72534,
345314,72534,
369566,72534,
469437,72534,
407088,72534,
227652,72534,
99979,72534,
228458,72534,
811847,72534,
577435,81294,
323186,81294,
961707,182290,
1802073966,107317,
195175,107317,
189500,107317,
107583,119370,
446143,119370,
298981,119370,
1494924,189558,
1020526,189558,
533820,189558,
11297,197621,
64625,197621,
192598,197621,
786065,197621,
326039,197621,
224235,197621,
2640312,224983,
658181,174385,
166642,118803,
256411,118803,
327989,118803,
305531,118803,
139475,133853,
47907,133853,
544074,133853,
359220,133853,
6357,175407,
292794,175407,
485869,183087,
187281,195990,
104295,195990,
248153,195990,
394592,195990,
965764,195990,
852570,195990,
1803194553,195990,
390058,224611,
452940,224611,
58104,429056,
163112,371950,
286566,371950,
679953,371950,
1788388,445777,
166848,25427,
135805,25427,
5060,25427,
1455798,25427,
42309,68197,
63128,68197,
153496,68197,
180037,116476,
20480,116476,
51199,116476,
517279,116476,
378488,116476,
204735,116476,
109110,116476,
1467684,116476,
1308980,116476,
233532,116476,
53959,203430,
621626,253519,
486725,253519,
612092,279907,
223854,279907,
67656,279907,
552613,279907,
60124,442241,
231444,121033,
209747,121033,
223979,121033,
211184,121033,
123871,121033,
35106,121033,
369715,200232,
88099,200232,
353131,200232,
296809,200232,
37636,200232,
4291,200232,
232908,200232,
303700,236939,
290624,267571,
472215,267571,
928579,267571,
256021,267571,
781237,267571,
875616,267571,
67243,57291,
250920,57291,
47510,62851,
252084,62851,
48063,60579,
83013,60579,
73706,60579,
402102,60579,
508997,60579,
1509517,60579,
430471,123987,
324390,123987,
632249,123987,
702695,123987,
128473,123987,
520644,123987,
169969,174385,
231054,174385,
262129,174385,
532108,174385,
621576,174385,
2002201027,267571,
135470,224611,
2161449,224611,
2591761,224611,
470351,344777,
2001039576,391455,
226863,429425,
383346,487869,
377070,45355,
154853,45355,
576273,45355,
21752,55986,
41929346,380814,
412186,258703,
572672,258703,
323328,258703,
173579,258703,
280271,258703,
242794,258703,
2000803817,258703,
2002072261,258703,
39835,454644,
220348,454644,
131674,454644,
869184,454644,
852554,454644,
96177,454644,
47559,454644,
446143,203782,
176615,203782,
282731,203782,
667915,203782,
824761,203782,
573577,203782,
524015,203782,
870569,203782,
1072593,203782,
866298,203782,
303990,203782,
900992,203782,
269480,279907,
607820,279907,
212145,279907,
962690,279907,
464080,279907,
593927,279907,
223979,279907,
482376,279907,
2633053,279907,
469903,324359,
169430,324359,
1072593,324359,
212497,382080,
143318,483232,
2864123,483232,
28346,123105,
373998,123105,
366385,123105,
65936,123105,
711982,123105,
201584,131499,
217360,131499,
141293,191791,
211184,191791,
157425,191791,
560491,417300,
253974,417300,
382071,417300,
26278,17081,
722837,17081,
2001931883,64211,
49304,93227,
37449,93227,
105963,93227,
92641,93227,
199848,93227,
452940,267633,
309630,267633,
1802587259,337178,
593927,378317,
318822,378317,
223854,393189,
1458294,417136,
356062,193212,
145352,193212,
341170,193212,
2001650555,98019,
58104,187209,
27783,187209,
786065,187209,
70819,254779,
1963780,254779,
87957,254779,
837451,333981,
973530,348825,
545368,348825,
1228804,348825,
358796,348825,
1900234,348825,
1941891,348825,
454752,174385,
488587,174385,
907461,174385,
126440,174385,
1676920,174385,
2238767,174385,
89831,184800,
545689,184800,
146486,184800,
602503,184800,
955336,184800,
1158606,332106,
2000950577,332106,
230557,20009,
716192,20009,
68526,20009,
1100313,20009,
2002122735,98019,
2002306147,486641,
424680,386436,
253974,386436,
65502,386436,
157425,386436,
224235,386436,
724631,386436,
383346,386436,
293001,37115,
49304,48167,
27783,48167,
224798,48167,
261918,48167,
234671,48167,
173880,48167,
339544,48167,
174991,48167,
585711,48167,
644902,48167,
171790,48167,
1208714,267571,
282379,267571,
237123,267571,
1175380,267571,
1625678,267571,
1033807,267571,
1641827,267571,
470815,267571,
2870250,267571,
620763,267571,
2000059042,267571,
2000362259,267571,
2000623370,267571,
2000807313,267571,
2001002100,267571,
2001474422,267571,
2001603554,267571,
2191465,267571,
2002069782,267571,
2002094307,267571,
2002146923,267571,
2002172558,267571,
2002250402,267571,
460048,333007,
471663,333007,
288985,333007,
42645633,333007,
1189176,343942,
1010338,373416,
601528,373416,
2002236822,467733,
309526,31658,
37026,38810,
53053,38810,
81922,38810,
383296,38810,
263713,38810,
352005,38810,
546919,38810,
697596,38810,
95139,38810,
299401,109581,
319119,109581,
39934,33195,
17803,40008,
29196,45928,
67656,45928,
163112,45928,
68884,110355,
315986,153629,
804550,163302,
284180,205947,
542159,454644,
1699816,454644,
228458,454644,
174096,454644,
144373,454644,
131126,454644,
239758,454644,
58439,454644,
1800244391,454644,
2000077877,454644,
198154,454644,
305531,454644,
266635,454644,
242766,454644,
128473,454644,
314579,454644,
1052873,454644,
67728,454644,
486725,454644,
27385,18720,
153067,18720,
39835,55912,
125923,75864,
352132,75864,
360582,75864,
173945,75864,
555966,75864,
196198,103618,
131126,499903,
383346,499903,
482376,499903,
20114,35742,
148371,35742,
199020,35742,
119859,76736,
406741,76736,
269575,168287,
593927,168287,
220112,191883,
15820,191883,
296809,191883,
259997,191883,
531029,191883,
2000059899,191883,
158169,191791,
377161,191791,
1122161,200570,
186855,234545,
1162224,248147,
191015,256858,
713116,256860,
537188,256860,
336058,281673,
88099,281673,
67656,296934,
63026,296934,
883188,296934,
22799,13568,
60992,68511,
2000889464,68511,
192399,111816,
14823,161972,
232480,161972,
47907,161972,
68884,161972,
9580,161972,
60989,161972,
353491,161972,
53932,161972,
383853,161972,
256021,161972,
454675,161972,
596566,161972,
844554,161972,
222564,161972,
312365,197059,
276542,109581,
591830,109581,
693113,109581,
519512,109581,
1091139,109581,
1333728,109581,
1314714,109581,
1473139,109581,
1506933,109581,
1307128,109581,
1782963,109581,
1962471,109581,
2191920,109581,
2345525,109581,
2447016,109581,
1885170,109581,
2001330066,109581,
2001504752,109581,
2001594351,109581,
225853,48167,
2002267710,109581,
22504,126505,
8688,126505,
68884,126505,
376098,126505,
141293,152810,
101823,152810,
145352,152810,
464080,394813,
2379777,394813,
1679777,394813,
2001281144,529313,
2001281156,529313,
2001281162,529313,
29212,19187,
361176,124058,
617175,19984,
512309,48167,
283834,48167,
480280,48167,
772912,48167,
478451,48167,
740534,48167,
1533059,48167,
689332,48167,
91392,48167,
789516,48167,
776876,48167,
1679869,48167,
64682,48167,
798070,48167,
2001475826,48167,
12639679,48167,
237154,93198,
937528,375371,
319047,375371,
1522728,397456,
23925,11375,
14141,11375,
188119,11375,
141293,11375,
567309,11375,
474941,11375,
527607,11375,
1271506,11375,
98443,68473,
59077,68473,
38643,68473,
103876,68473,
42720,68473,
276833,68473,
106105,68473,
129333,76074,
181067,112760,
385131,112760,
975369,112760,
1170714,128027,
226065,154636,
232869,75864,
708007,75864,
511587,75864,
902822,75864,
890187,75864,
1098889,75864,
24386,99029,
458442,183697,
502440,254725,
71854,375948,
1256549,399939,
1987582,399939,
601277,270732,
394085,304906,
329769,304906,
198154,161972,
452355,197059,
451574,197059,
444552,197059,
1476256,197059,
1802517862,197059,
50509,197059,
1803167314,197059,
2001756036,197059,
2001102678,197059,
591307,237710,
339260,275288,
330545,275288,
337668,275288,
344231,275288,
143721,304579,
481092,304579,
1287012,375563,
932192,392122,
1485932,402779,
95810,97294,
54678,97294,
241303,135788,
53932,135788,
126440,135788,
177933,148691,
456799,296934,
347397,296934,
1572456,296934,
1830000,296934,
1926335,296934,
1170111,328308,
1250058,328308,
256277,328308,
2127146,328308,
1800203508,328308,
2000981212,328308,
2001339547,328308,
452894,366474,
482933,426655,
2000250456,503781,
368078,503781,
68210,38146,
478507,131236,
385999,205435,
